<TICKER>,<DATE>,<OPEN_TAR>,<HIGH_TAR>,<LOW_TAR>,<CLOSE_TAR>,<VOL_TAR>,<OPEN_DEP1>,<HIGH_DEP1>,<LOW_DEP1>,<CLOSE_DEP1>
SBER,20130322,101.0700000,101.1900000,99.2100000,99.3700000,96684800,30.8923000,30.8923000,30.8923000,30.8923000
SBER,20130325,100.4500000,101.1800000,98.4400000,98.7000000,83134350,30.9325000,30.9325000,30.9325000,30.9325000
SBER,20130326,98.7900000,99.3000000,96.8100000,97.1100000,119362660,30.7585000,30.7585000,30.7585000,30.7585000
SBER,20130327,97.9700000,98.0700000,95.7000000,96.8700000,125483420,30.8734000,30.8734000,30.8734000,30.8734000
SBER,20130328,96.3900000,98.7400000,95.3500000,98.6000000,123038160,30.8630000,30.8630000,30.8630000,30.8630000
SBER,20130329,98.9800000,99.3200000,98.2200000,98.8600000,25053890,30.9962000,30.9962000,30.9962000,30.9962000
SBER,20130401,98.2300000,99.4900000,97.7500000,98.0300000,40178680,31.0834000,31.0834000,31.0834000,31.0834000
SBER,20130402,98.0500000,99.4200000,97.7900000,99.1200000,82815980,31.1093000,31.1093000,31.1093000,31.1093000
SBER,20130403,99.1000000,99.6700000,98.6000000,99.4600000,66273880,31.1178000,31.1178000,31.1178000,31.1178000
SBER,20130404,98.8800000,101.1000000,98.3400000,99.9300000,96530990,31.3918000,31.3918000,31.3918000,31.3918000
SBER,20130405,100.0200000,100.7000000,98.3600000,99.2600000,69479070,31.7203000,31.7203000,31.7203000,31.7203000
SBER,20130408,99.7700000,100.7900000,99.6600000,100.4700000,53173190,31.6207000,31.6207000,31.6207000,31.6207000
SBER,20130409,101.1500000,102.6900000,100.6500000,102.5000000,67394670,31.6144000,31.6144000,31.6144000,31.6144000
SBER,20130410,102.9000000,103.5500000,102.1300000,103.3700000,76213190,31.2086000,31.2086000,31.2086000,31.2086000
SBER,20130411,103.6200000,103.7400000,101.8000000,102.4000000,62819810,31.0036000,31.0036000,31.0036000,31.0036000
SBER,20130412,99.9700000,100.2800000,98.1600000,98.3600000,63069170,30.8814000,30.8814000,30.8814000,30.8814000
SBER,20130415,97.3700000,97.8300000,95.0500000,95.6200000,91591140,30.9308000,30.9308000,30.9308000,30.9308000
SBER,20130416,95.0000000,96.9200000,94.8000000,95.8200000,78970850,31.3051000,31.3051000,31.3051000,31.3051000
SBER,20130417,96.0900000,96.7200000,93.7000000,94.4600000,77174490,31.4512000,31.4512000,31.4512000,31.4512000
SBER,20130418,94.4500000,96.4800000,94.2100000,95.4400000,73603450,31.2320000,31.2320000,31.2320000,31.2320000
SBER,20130419,96.2200000,97.6000000,95.6300000,96.4000000,64842400,31.7151000,31.7151000,31.7151000,31.7151000
SBER,20130422,97.0700000,98.0500000,94.6700000,95.0500000,62230950,31.4605000,31.4605000,31.4605000,31.4605000
SBER,20130423,94.9900000,96.5500000,94.0000000,96.5200000,73558410,31.5664000,31.5664000,31.5664000,31.5664000
SBER,20130424,96.8700000,98.7600000,96.4900000,97.9600000,90459350,31.6414000,31.6414000,31.6414000,31.6414000
SBER,20130425,98.1300000,99.4000000,96.2000000,96.4700000,91911550,31.5917000,31.5917000,31.5917000,31.5917000
SBER,20130426,96.0900000,96.9800000,95.0700000,95.8000000,59795800,31.3169000,31.3169000,31.3169000,31.3169000
SBER,20130429,95.6000000,96.8400000,94.6500000,94.6600000,40494810,31.2196000,31.2196000,31.2196000,31.2196000
SBER,20130430,95.0000000,99.3100000,94.6000000,99.1100000,90396970,31.2559000,31.2559000,31.2559000,31.2559000
SBER,20130502,98.1000000,101.2800000,98.1000000,100.8600000,49259100,31.0433000,31.0433000,31.0433000,31.0433000
SBER,20130503,101.3100000,103.0100000,100.5000000,103.0000000,52606080,31.0433000,31.0433000,31.0433000,31.0433000
SBER,20130506,103.3500000,103.3800000,102.0100000,102.4900000,51382280,31.0433000,31.0433000,31.0433000,31.0433000
SBER,20130507,102.2000000,105.4000000,101.6200000,105.2300000,104970530,31.0839000,31.0839000,31.0839000,31.0839000
SBER,20130508,105.0800000,105.9000000,104.2500000,105.7600000,60004250,31.0789000,31.0789000,31.0789000,31.0789000
SBER,20130510,105.3500000,105.8900000,103.5200000,103.5700000,32139290,31.0829000,31.0829000,31.0829000,31.0829000
SBER,20130513,103.5200000,103.9300000,101.9000000,103.2200000,83893500,31.0829000,31.0829000,31.0829000,31.0829000
SBER,20130514,103.1000000,104.9000000,102.8000000,103.9500000,59557410,31.3777000,31.3777000,31.3777000,31.3777000
SBER,20130515,104.5100000,104.5800000,102.3400000,103.1200000,62953780,31.2778000,31.2778000,31.2778000,31.2778000
SBER,20130516,103.3600000,103.9500000,102.2400000,102.3700000,54991880,31.4281000,31.4281000,31.4281000,31.4281000
SBER,20130517,102.5000000,105.2500000,101.8000000,105.1900000,66067650,31.4166000,31.4166000,31.4166000,31.4166000
SBER,20130520,105.6000000,107.1900000,105.1700000,106.6500000,76097630,31.3931000,31.3931000,31.3931000,31.3931000
SBER,20130521,106.5500000,109.3900000,105.8700000,108.8600000,77323490,31.3406000,31.3406000,31.3406000,31.3406000
SBER,20130522,108.8500000,111.4400000,108.8500000,110.7400000,106171700,31.1770000,31.1770000,31.1770000,31.1770000
SBER,20130523,108.8400000,108.9500000,105.5300000,105.5500000,93892590,31.2280000,31.2280000,31.2280000,31.2280000
SBER,20130524,106.0000000,106.4900000,102.3800000,103.0800000,108468460,31.4711000,31.4711000,31.4711000,31.4711000
SBER,20130527,103.4400000,103.7900000,102.0400000,102.8700000,47458120,31.3164000,31.3164000,31.3164000,31.3164000
SBER,20130528,103.2000000,104.8700000,103.2000000,104.1000000,66167340,31.3025000,31.3025000,31.3025000,31.3025000
SBER,20130529,103.4400000,103.5500000,99.9000000,99.9600000,84313140,31.3784000,31.3784000,31.3784000,31.3784000
SBER,20130530,100.0400000,100.9800000,98.7800000,100.0700000,79468840,31.5203000,31.5203000,31.5203000,31.5203000
SBER,20130531,100.5000000,100.7700000,97.7500000,99.0500000,86117290,31.5893000,31.5893000,31.5893000,31.5893000
SBER,20130603,97.7900000,100.6500000,96.8800000,98.7000000,102004920,31.7979000,31.7979000,31.7979000,31.7979000
SBER,20130604,99.7300000,101.5000000,98.7300000,98.7900000,79600700,32.0487000,32.0487000,32.0487000,32.0487000
SBER,20130605,98.2100000,99.2000000,97.2000000,97.5000000,80424380,31.8344000,31.8344000,31.8344000,31.8344000
SBER,20130606,97.2500000,98.1500000,96.3000000,96.8000000,65533080,31.9816000,31.9816000,31.9816000,31.9816000
SBER,20130607,97.6400000,99.5600000,96.9300000,99.2000000,79715290,32.1385000,32.1385000,32.1385000,32.1385000
SBER,20130610,99.8000000,100.6300000,97.4100000,97.8000000,68482950,32.2397000,32.2397000,32.2397000,32.2397000
SBER,20130611,97.5000000,98.4700000,94.0200000,94.6600000,96690890,32.3246000,32.3246000,32.3246000,32.3246000
SBER,20130613,92.8000000,93.4900000,90.3700000,91.7700000,118837600,32.3951000,32.3951000,32.3951000,32.3951000
SBER,20130614,92.8700000,94.0900000,91.4200000,93.7000000,88187820,32.3467000,32.3467000,32.3467000,32.3467000
SBER,20130617,94.0600000,95.9500000,93.9000000,95.6400000,79101730,31.8029000,31.8029000,31.8029000,31.8029000
SBER,20130618,95.2700000,96.9000000,95.0800000,96.3700000,63721040,31.6790000,31.6790000,31.6790000,31.6790000
SBER,20130619,96.2000000,96.5700000,94.0800000,94.5700000,63036670,31.8824000,31.8824000,31.8824000,31.8824000
SBER,20130620,92.8700000,92.8900000,91.1000000,91.3000000,103167850,32.1201000,32.1201000,32.1201000,32.1201000
SBER,20130621,90.9000000,93.1800000,90.1000000,91.5000000,79847940,32.7041000,32.7041000,32.7041000,32.7041000
SBER,20130624,90.5200000,91.7000000,88.5400000,88.8800000,91485720,32.7433000,32.7433000,32.7433000,32.7433000
SBER,20130625,88.9100000,90.6400000,88.8100000,89.5700000,88414110,32.9097000,32.9097000,32.9097000,32.9097000
SBER,20130626,89.9900000,92.6500000,89.3000000,92.5100000,94164830,32.7140000,32.7140000,32.7140000,32.7140000
SBER,20130627,93.0500000,93.7400000,91.8800000,93.2400000,76444040,32.8876000,32.8876000,32.8876000,32.8876000
SBER,20130628,93.8900000,94.6500000,92.2500000,93.6800000,81473580,32.8766000,32.8766000,32.8766000,32.8766000
SBER,20130701,93.8400000,95.6500000,93.0100000,95.4200000,66180260,32.7090000,32.7090000,32.7090000,32.7090000
SBER,20130702,95.2300000,95.7700000,94.0700000,94.8000000,55358720,32.8517000,32.8517000,32.8517000,32.8517000
SBER,20130703,94.0300000,94.1200000,92.7000000,93.0400000,55191590,32.9475000,32.9475000,32.9475000,32.9475000
SBER,20130704,93.5100000,94.5900000,92.3200000,93.9500000,58529160,33.2204000,33.2204000,33.2204000,33.2204000
SBER,20130705,94.4700000,94.8600000,92.8500000,93.2000000,68902060,33.1605000,33.1605000,33.1605000,33.1605000
SBER,20130708,93.0000000,93.4700000,91.8000000,92.8400000,53268860,33.2247000,33.2247000,33.2247000,33.2247000
SBER,20130709,93.3300000,93.6300000,92.0000000,92.3900000,48392870,33.3210000,33.3210000,33.3210000,33.3210000
SBER,20130710,92.4200000,92.7600000,90.7500000,91.1400000,51889180,33.0842000,33.0842000,33.0842000,33.0842000
SBER,20130711,92.0600000,95.5700000,92.0500000,95.5100000,111879010,32.9112000,32.9112000,32.9112000,32.9112000
SBER,20130712,95.4500000,98.7500000,95.1700000,98.5700000,119547340,32.5867000,32.5867000,32.5867000,32.5867000
SBER,20130715,98.8000000,100.4500000,98.4500000,99.9000000,104388860,32.6429000,32.6429000,32.6429000,32.6429000
SBER,20130716,99.9000000,101.3600000,99.1000000,99.4700000,89843240,32.6220000,32.6220000,32.6220000,32.6220000
SBER,20130717,99.3400000,101.3000000,98.7500000,101.1500000,71714950,32.5417000,32.5417000,32.5417000,32.5417000
SBER,20130718,101.0000000,101.5000000,97.9300000,98.3900000,97231300,32.4526000,32.4526000,32.4526000,32.4526000
SBER,20130719,98.1000000,101.2600000,97.6600000,99.9900000,83749030,32.3998000,32.3998000,32.3998000,32.3998000
SBER,20130722,100.0000000,100.4300000,97.7700000,97.7700000,72782930,32.4288000,32.4288000,32.4288000,32.4288000
SBER,20130723,98.4000000,99.0400000,96.7500000,96.8500000,75106500,32.3236000,32.3236000,32.3236000,32.3236000
SBER,20130724,96.9500000,97.4800000,95.7000000,96.4600000,98404130,32.3106000,32.3106000,32.3106000,32.3106000
SBER,20130725,96.2000000,96.9700000,95.5600000,95.7700000,85348320,32.3462000,32.3462000,32.3462000,32.3462000
SBER,20130726,96.3500000,96.7000000,94.7500000,94.8100000,79942420,32.5376000,32.5376000,32.5376000,32.5376000
SBER,20130729,94.7600000,95.6000000,94.2200000,94.2800000,45567420,32.6371000,32.6371000,32.6371000,32.6371000
SBER,20130730,94.5000000,95.0800000,93.7500000,94.0600000,57663310,32.8556000,32.8556000,32.8556000,32.8556000
SBER,20130731,94.1100000,95.5900000,93.6600000,95.2300000,63966390,32.8901000,32.8901000,32.8901000,32.8901000
SBER,20130801,95.9200000,97.0000000,95.8000000,96.8400000,56237300,33.0330000,33.0330000,33.0330000,33.0330000
SBER,20130802,97.3800000,97.8900000,95.6300000,96.9900000,63884320,32.9741000,32.9741000,32.9741000,32.9741000
SBER,20130805,96.9000000,97.4700000,96.0200000,96.2200000,39796780,33.0978000,33.0978000,33.0978000,33.0978000
SBER,20130806,95.8100000,96.1900000,94.6300000,94.7100000,40477500,32.8811000,32.8811000,32.8811000,32.8811000
SBER,20130807,94.3800000,95.2800000,94.0700000,94.4100000,52875970,32.9390000,32.9390000,32.9390000,32.9390000
SBER,20130808,94.8500000,95.2200000,93.3200000,94.0200000,53291320,32.9848000,32.9848000,32.9848000,32.9848000
SBER,20130809,94.4900000,95.7800000,93.9300000,95.7000000,59508860,32.9401000,32.9401000,32.9401000,32.9401000
SBER,20130812,95.7000000,96.3700000,94.7600000,96.2400000,50518690,32.8606000,32.8606000,32.8606000,32.8606000
SBER,20130813,96.4700000,97.9500000,96.4500000,97.3900000,65926970,32.8910000,32.8910000,32.8910000,32.8910000
SBER,20130814,97.5000000,98.2500000,97.1300000,98.0000000,55223730,33.0426000,33.0426000,33.0426000,33.0426000
SBER,20130815,97.6300000,97.9600000,95.2000000,95.4200000,65613030,33.1583000,33.1583000,33.1583000,33.1583000
SBER,20130816,95.7700000,95.8300000,93.5700000,93.8000000,77173110,33.0004000,33.0004000,33.0004000,33.0004000
SBER,20130819,93.9200000,94.4100000,93.2400000,93.6000000,64996310,32.9421000,32.9421000,32.9421000,32.9421000
SBER,20130820,92.9200000,92.9200000,91.5000000,91.7500000,86277720,32.9226000,32.9226000,32.9226000,32.9226000
SBER,20130821,91.8500000,92.6100000,89.9000000,90.6300000,102700200,33.0006000,33.0006000,33.0006000,33.0006000
SBER,20130822,89.9900000,92.5500000,89.8000000,92.0800000,87951590,32.9737000,32.9737000,32.9737000,32.9737000
SBER,20130823,92.3100000,92.8000000,91.5600000,91.9100000,56930890,33.1908000,33.1908000,33.1908000,33.1908000
SBER,20130826,92.4000000,92.8500000,90.8200000,91.2900000,38680070,33.0552000,33.0552000,33.0552000,33.0552000
SBER,20130827,90.6100000,90.9500000,89.7000000,90.0600000,75153650,32.9564000,32.9564000,32.9564000,32.9564000
SBER,20130828,89.7200000,90.4100000,88.6500000,89.3900000,88987330,33.1224000,33.1224000,33.1224000,33.1224000
SBER,20130829,89.7100000,90.6500000,89.3200000,89.8200000,61616880,33.1798000,33.1798000,33.1798000,33.1798000
SBER,20130830,90.0000000,90.0400000,87.7500000,88.2300000,67093020,33.1783000,33.1783000,33.1783000,33.1783000
SBER,20130902,88.9200000,90.0400000,88.5300000,89.4800000,46047140,33.2474000,33.2474000,33.2474000,33.2474000
SBER,20130903,89.9000000,91.1200000,89.6100000,90.4500000,87735160,33.2522000,33.2522000,33.2522000,33.2522000
SBER,20130904,90.0600000,90.5700000,89.4000000,90.3300000,52518120,33.3693000,33.3693000,33.3693000,33.3693000
SBER,20130905,90.8100000,93.1800000,90.2100000,92.7800000,112900110,33.4656000,33.4656000,33.4656000,33.4656000
SBER,20130906,92.7300000,95.0000000,91.7700000,92.4700000,167085480,33.3901000,33.3901000,33.3901000,33.3901000
SBER,20130909,93.0200000,95.0600000,93.0100000,94.8100000,126881510,33.4338000,33.4338000,33.4338000,33.4338000
SBER,20130910,95.4800000,96.9200000,94.8800000,96.5500000,117597260,33.3243000,33.3243000,33.3243000,33.3243000
SBER,20130911,96.4400000,96.7300000,95.2500000,95.5000000,68496170,33.0600000,33.0600000,33.0600000,33.0600000
SBER,20130912,95.9500000,96.1400000,94.2400000,95.5300000,79976540,32.9629000,32.9629000,32.9629000,32.9629000
SBER,20130913,94.9300000,95.8900000,94.6400000,95.8200000,57421700,32.6731000,32.6731000,32.6731000,32.6731000
SBER,20130916,96.7500000,99.0400000,96.7100000,98.9700000,111523530,32.7406000,32.7406000,32.7406000,32.7406000
SBER,20130917,98.3900000,99.6000000,97.8900000,99.6000000,68004120,32.2907000,32.2907000,32.2907000,32.2907000
SBER,20130918,99.5600000,100.6300000,99.0300000,99.7900000,109043500,32.3237000,32.3237000,32.3237000,32.3237000
SBER,20130919,102.5000000,103.6300000,101.8900000,102.3300000,159964100,32.2450000,32.2450000,32.2450000,32.2450000
SBER,20130920,101.7700000,102.6100000,101.3700000,102.3600000,79241610,31.5892000,31.5892000,31.5892000,31.5892000
SBER,20130923,102.1300000,102.4300000,101.3000000,101.8200000,78818750,31.7326000,31.7326000,31.7326000,31.7326000
SBER,20130924,101.3200000,101.5600000,100.3700000,100.5000000,81219230,31.9106000,31.9106000,31.9106000,31.9106000
SBER,20130925,100.4000000,102.1900000,100.1000000,101.9500000,75534880,31.8167000,31.8167000,31.8167000,31.8167000
SBER,20130926,102.0600000,102.6900000,101.0100000,101.6700000,73845560,31.9343000,31.9343000,31.9343000,31.9343000
SBER,20130927,101.7900000,101.7900000,98.5800000,98.5900000,89368920,32.1736000,32.1736000,32.1736000,32.1736000
SBER,20130930,97.7700000,98.3900000,97.1000000,97.8600000,69818030,32.3451000,32.3451000,32.3451000,32.3451000
SBER,20131001,97.8000000,99.3400000,97.7500000,99.1600000,74189850,32.4839000,32.4839000,32.4839000,32.4839000
SBER,20131002,98.9900000,99.4000000,97.2700000,97.7400000,79502290,32.2965000,32.2965000,32.2965000,32.2965000
SBER,20131003,98.1400000,98.8000000,97.5100000,98.2400000,77638160,32.2979000,32.2979000,32.2979000,32.2979000
SBER,20131004,98.0000000,100.4000000,97.6800000,100.3900000,81095920,32.1250000,32.1250000,32.1250000,32.1250000
SBER,20131007,99.7000000,100.5000000,99.1200000,100.3000000,83904780,32.1005000,32.1005000,32.1005000,32.1005000
SBER,20131008,100.3000000,102.2600000,99.9000000,102.1100000,112943060,32.2931000,32.2931000,32.2931000,32.2931000
SBER,20131009,101.7900000,103.0100000,101.0500000,101.4800000,97855230,32.2984000,32.2984000,32.2984000,32.2984000
SBER,20131010,101.8700000,104.3600000,101.8500000,103.4300000,111360970,32.3619000,32.3619000,32.3619000,32.3619000
SBER,20131011,103.9900000,104.1600000,102.4200000,102.8700000,90716460,32.3564000,32.3564000,32.3564000,32.3564000
SBER,20131014,102.3900000,103.0000000,101.7100000,102.9300000,65845560,32.2133000,32.2133000,32.2133000,32.2133000
SBER,20131015,103.9000000,104.8900000,103.5200000,104.5500000,102597380,32.2663000,32.2663000,32.2663000,32.2663000
SBER,20131016,104.0500000,105.0900000,103.6000000,104.0500000,84314230,32.2676000,32.2676000,32.2676000,32.2676000
SBER,20131017,104.2000000,104.3700000,102.3600000,103.3300000,82423810,32.2561000,32.2561000,32.2561000,32.2561000
SBER,20131018,103.9100000,105.6400000,103.6100000,105.1400000,114873750,32.0816000,32.0816000,32.0816000,32.0816000
SBER,20131021,105.4400000,105.9500000,104.8800000,105.4300000,63487630,31.8460000,31.8460000,31.8460000,31.8460000
SBER,20131022,105.2600000,105.8100000,104.5500000,105.4000000,71564590,31.9013000,31.9013000,31.9013000,31.9013000
SBER,20131023,104.8800000,105.0800000,103.0300000,103.2900000,77743440,31.9346000,31.9346000,31.9346000,31.9346000
SBER,20131024,103.5100000,103.8600000,102.6300000,102.8600000,68378550,31.7448000,31.7448000,31.7448000,31.7448000
SBER,20131025,102.6800000,103.6100000,102.0200000,102.9900000,78123950,31.6618000,31.6618000,31.6618000,31.6618000
SBER,20131028,103.6000000,104.1800000,102.5000000,102.8400000,69866750,31.6775000,31.6775000,31.6775000,31.6775000
SBER,20131029,102.7500000,103.4800000,102.1200000,102.8000000,64637200,31.8119000,31.8119000,31.8119000,31.8119000
SBER,20131030,103.1300000,104.1400000,102.7400000,103.1100000,82318020,31.9445000,31.9445000,31.9445000,31.9445000
SBER,20131031,102.5700000,103.0800000,101.7000000,102.7400000,86994020,31.9445000,31.9445000,31.9445000,31.9445000
SBER,20131101,102.7200000,103.7700000,102.5000000,103.6500000,62559100,32.0758000,32.0758000,32.0758000,32.0758000
SBER,20131105,104.0600000,104.4300000,102.4000000,102.4700000,60973120,32.1808000,32.1808000,32.1808000,32.1808000
SBER,20131106,102.9000000,103.0900000,102.2600000,102.5900000,65825060,32.3509000,32.3509000,32.3509000,32.3509000
SBER,20131107,102.3700000,103.8700000,102.1000000,103.5500000,75877290,32.4511000,32.4511000,32.4511000,32.4511000
SBER,20131108,102.4100000,102.6600000,101.5700000,101.8600000,88464320,32.3803000,32.3803000,32.3803000,32.3803000
SBER,20131111,102.5100000,102.5900000,101.4800000,101.7700000,52894240,32.5479000,32.5479000,32.5479000,32.5479000
SBER,20131112,101.9600000,104.2600000,101.7400000,104.2500000,111951060,32.6622000,32.6622000,32.6622000,32.6622000
SBER,20131113,103.8200000,104.9800000,101.1100000,101.8100000,134583610,32.8076000,32.8076000,32.8076000,32.8076000
SBER,20131114,102.8200000,103.9800000,102.8100000,103.7000000,92622290,32.8184000,32.8184000,32.8184000,32.8184000
SBER,20131115,104.3000000,104.7000000,103.2400000,103.6900000,96388910,32.6874000,32.6874000,32.6874000,32.6874000
SBER,20131118,103.9800000,105.5400000,103.6000000,105.5000000,91412510,32.6807000,32.6807000,32.6807000,32.6807000
SBER,20131119,105.4000000,106.8000000,105.4000000,106.1900000,100021890,32.5658000,32.5658000,32.5658000,32.5658000
SBER,20131120,105.8900000,106.3200000,105.1100000,106.0000000,79617770,32.6098000,32.6098000,32.6098000,32.6098000
